date,intersection,longitude,latitude,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol
1997-07-24,OAK ST AND W BROADWAY,-123.126589143825,49.2634065107576,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,5,173,342,15,116,1086,9,127,955,17,107,624,16:25 - 17:25,4,240,716,18,130,1336,1,209,773,18,140,1032,,,,,,,,,,,,,
1995-05-29,OAK ST AND W BROADWAY,-123.126589143825,49.2634065107576,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,147,347,9,126,1059,15,166,1090,25,170,787,16:25 - 17:25,6,193,757,31,146,1359,6,259,811,40,188,1188,,,,,,,,,,,,,
2009-11-12,OAK ST AND W 16TH AV,-123.127224276744,49.2571467039324,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,3,20,597,2,71,568,3,53,1224,1,21,303,16:05 - 17:05,0,23,989,3,64,588,4,57,998,2,45,481,,,,,,,,,,,,,
2006-09-20,OAK ST AND W 16TH AV,-123.127224276744,49.2571467039324,rain,Signalized,True,True,True,True,False,True,07:55 - 08:55,3,8,809,3,45,615,1,60,1471,3,25,302,,,,,,,,,,,,,,15:30 - 16:30,2,42,1199,5,37,588,4,45,1109,0,45,349
2005-06-08,OAK ST AND W 16TH AV,-123.127224276744,49.2571467039324,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,47,700,11,44,532,4,20,1437,4,28,309,16:25 - 17:25,8,68,1285,3,53,473,2,33,1072,2,63,367,,,,,,,,,,,,,
2003-06-02,OAK ST AND W 16TH AV,-123.127224276744,49.2571467039324,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,71,767,7,75,503,9,31,1315,3,36,305,16:05 - 17:05,12,134,1217,12,81,462,17,43,1099,6,75,377,,,,,,,,,,,,,
2001-06-15,OAK ST AND W 16TH AV,-123.127224276744,49.2571467039324,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,12,51,799,41,48,507,8,25,1441,8,36,306,16:25 - 17:25,20,98,1345,16,64,511,15,40,1077,5,64,426,,,,,,,,,,,,,
1999-06-23,OAK ST AND W 16TH AV,-123.127224276744,49.2571467039324,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,30,714,4,17,444,2,18,1349,4,16,265,16:25 - 17:25,5,62,1393,6,3,430,2,37,1107,0,44,363,,,,,,,,,,,,,
1997-05-22,OAK ST AND W 16TH AV,-123.127224276744,49.2571467039324,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,51,721,14,47,492,9,25,1412,2,44,252,16:20 - 17:20,9,62,1306,19,37,484,9,57,1116,6,63,388,,,,,,,,,,,,,
1995-05-24,OAK ST AND W 16TH AV,-123.127224276744,49.2571467039324,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,10,31,783,21,31,499,12,27,1476,8,33,289,16:25 - 17:25,17,84,1428,12,60,501,12,63,1075,14,56,384,,,,,,,,,,,,,
2009-10-21,OAK ST AND DEVONSHIRE CRESCENT,-123.12771396923,49.2444720602123,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,0,22,1153,0,13,180,0,31,2299,7,33,2,16:55 - 17:55,10,25,1582,0,14,183,0,43,1737,1,20,8,,,,,,,,,,,,,
2005-06-07,OAK ST AND DEVONSHIRE CRESCENT,-123.12771396923,49.2444720602123,cloudy,Signalized,True,True,False,True,True,True,07:20 - 08:20,7,24,1276,3,11,73,3,15,2170,15,7,7,16:25 - 17:25,3,13,1784,8,11,218,1,26,1767,1,6,4,,,,,,,,,,,,,
2003-06-26,OAK ST AND DEVONSHIRE CRESCENT,-123.12771396923,49.2444720602123,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,4,43,1151,0,7,52,1,19,2200,10,23,6,16:25 - 17:25,5,22,1744,13,19,228,7,15,1780,0,10,10,,,,,,,,,,,,,
1999-07-19,OAK ST AND DEVONSHIRE CRESCENT,-123.12771396923,49.2444720602123,sunny,Signalized,True,True,False,True,True,True,07:45 - 08:45,12,26,1090,0,10,37,2,18,2134,9,23,13,16:20 - 17:20,6,28,1722,2,9,162,2,23,1532,3,13,6,,,,,,,,,,,,,
1995-06-01,OAK ST AND DEVONSHIRE CRESCENT,-123.12771396923,49.2444720602123,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,9,48,1297,3,7,39,7,14,2637,7,37,10,16:25 - 17:25,4,18,1961,9,13,193,10,13,1775,1,10,10,,,,,,,,,,,,,
2009-10-13,OAK ST AND W 33RD AV,-123.127818712954,49.2414345896128,rain,Signalized,True,True,False,True,True,True,07:35 - 08:35,0,36,1497,2,42,374,0,60,2348,1,9,301,16:00 - 17:00,3,39,2161,1,32,407,3,65,1757,0,30,519,,,,,,,,,,,,,
2006-10-03,OAK ST AND W 33RD AV,-123.127818712954,49.2414345896128,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,20,1410,0,15,367,0,69,2223,1,5,316,16:00 - 17:00,5,6,1946,0,51,440,3,51,1842,0,18,436,,,,,,,,,,,,,
2003-06-02,OAK ST AND W 33RD AV,-123.127818712954,49.2414345896128,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,3,13,1237,0,7,388,2,66,2309,2,15,398,16:00 - 17:00,3,12,1723,2,10,380,5,3,1699,0,2,380,,,,,,,,,,,,,
2009-11-05,OAK ST AND PARK DRIVE,-123.130046962052,49.2144586841067,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,0,11,1405,0,0,95,0,0,2441,0,26,453,16:00 - 17:00,0,37,1904,0,1,37,0,0,1911,0,28,673,,,,,,,,,,,,,
2007-06-29,OAK ST AND PARK DRIVE,-123.130046962052,49.2144586841067,clear,Signalized,True,True,True,True,False,True,07:20 - 08:20,6,13,1392,2,1,38,0,0,2235,0,7,523,,,,,,,,,,,,,,15:45 - 16:45,0,29,1822,0,0,50,0,0,2003,0,8,663
2005-06-09,OAK ST AND PARK DRIVE,-123.130046962052,49.2144586841067,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,29,1590,1,5,169,1,0,2458,1,7,581,16:25 - 17:25,0,22,1432,0,3,106,0,0,2159,0,13,697,,,,,,,,,,,,,
2003-02-27,OAK ST AND PARK DRIVE,-123.130046962052,49.2144586841067,clear,Signalized,True,True,False,True,True,True,07:35 - 08:35,0,42,1610,3,5,176,0,0,2488,0,14,607,16:25 - 17:25,1,25,1761,1,5,165,1,0,2344,2,3,689,,,,,,,,,,,,,
2001-07-03,OAK ST AND PARK DRIVE,-123.130046962052,49.2144586841067,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,14,18,1592,4,2,114,4,0,2520,5,6,515,16:25 - 17:25,3,8,1611,3,0,132,3,0,2144,4,17,658,,,,,,,,,,,,,
1999-08-16,OAK ST AND PARK DRIVE,-123.130046962052,49.2144586841067,rain,Signalized,True,True,True,True,False,True,07:45 - 08:45,2,7,1471,1,0,80,0,0,2211,1,3,429,,,,,,,,,,,,,,15:35 - 16:35,2,11,2038,1,2,84,0,0,1952,3,12,493
1997-07-23,OAK ST AND PARK DRIVE,-123.130046962052,49.2144586841067,clear,Signalized,True,True,False,True,True,True,07:30 - 08:30,5,16,1525,2,5,77,1,0,2410,3,1,478,16:25 - 17:25,4,6,2058,1,2,76,4,0,2059,1,8,562,,,,,,,,,,,,,
1995-05-29,OAK ST AND PARK DRIVE,-123.130046962052,49.2144586841067,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,3,30,1698,1,4,155,1,2,2597,2,2,599,16:25 - 17:25,2,20,2319,2,2,116,2,0,1974,1,2,678,,,,,,,,,,,,,
2009-10-28,OAK ST AND W 70TH AV,-123.13024568806,49.2084713060909,rain,Signalized,True,True,False,True,True,True,07:45 - 08:45,0,81,2036,0,8,741,0,0,2242,1,46,916,16:35 - 17:35,0,21,2411,1,13,921,0,0,1966,0,33,1109,,,,,,,,,,,,,
2004-07-15,OAK ST AND W 70TH AV,-123.13024568806,49.2084713060909,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,10,51,1839,3,17,745,1,0,2347,5,29,725,16:20 - 17:20,2,74,2254,4,39,858,0,0,2047,4,25,1057,,,,,,,,,,,,,
2000-07-18,OAK ST AND W 70TH AV,-123.13024568806,49.2084713060909,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,9,65,1850,5,15,716,0,0,2305,2,40,792,16:05 - 17:05,4,80,2301,8,10,779,0,80,2060,9,45,980,,,,,,,,,,,,,
1998-08-07,OAK ST AND W 70TH AV,-123.13024568806,49.2084713060909,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,2,50,1856,4,22,695,2,0,2202,2,13,789,16:20 - 17:20,4,99,2314,6,35,807,0,0,2182,6,23,1042,,,,,,,,,,,,,
1996-06-05,OAK ST AND W 70TH AV,-123.13024568806,49.2084713060909,clear,Signalized,True,True,False,True,True,True,07:35 - 08:35,13,88,1958,4,24,724,3,0,2449,3,29,845,16:15 - 17:15,3,101,2363,5,41,895,6,0,1952,6,35,1100,,,,,,,,,,,,,
2003-09-29,HAMILTON ST AND W PENDER ST,-123.110958664335,49.2821321728246,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,68,25,85,57,359,4,151,122,14,98,449,16:25 - 17:25,1,45,68,26,28,298,8,235,88,53,105,729,,,,,,,,,,,,,
2001-08-20,HAMILTON ST AND W PENDER ST,-123.110958664335,49.2821321728246,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,91,53,104,78,422,9,112,153,19,56,413,16:25 - 17:25,5,193,83,34,129,326,16,214,92,100,88,764,,,,,,,,,,,,,
1997-06-30,HAMILTON ST AND W PENDER ST,-123.110958664335,49.2821321728246,cloudy,Signalized,True,True,False,True,True,True,07:40 - 08:40,3,63,17,28,65,284,4,90,110,8,48,379,16:15 - 17:15,2,234,69,17,108,309,10,154,97,44,103,747,,,,,,,,,,,,,
1995-07-28,HAMILTON ST AND W PENDER ST,-123.110958664335,49.2821321728246,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,3,97,27,31,92,384,6,103,148,4,50,450,16:10 - 17:10,5,188,93,15,84,377,9,244,121,38,110,768,,,,,,,,,,,,,
2005-06-22,MAINLAND ST AND SMITHE ST,-123.117382007398,49.2776958763539,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,4,107,177,26,133,2147,0,99,62,2,21,0,16:20 - 17:20,7,132,333,28,225,1961,2,139,80,4,59,0,,,,,,,,,,,,,
2003-07-25,MAINLAND ST AND SMITHE ST,-123.117382007398,49.2776958763539,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,9,114,177,36,106,2038,7,99,60,2,68,0,16:25 - 17:25,22,165,286,31,117,1834,10,123,48,7,114,0,,,,,,,,,,,,,
1996-06-18,MAINLAND ST AND SMITHE ST,-123.117382007398,49.2776958763539,cloudy,Signalized,True,True,True,True,False,True,07:45 - 08:45,5,53,135,46,31,2295,7,59,39,1,30,,,,,,,,,,,,,,,15:55 - 16:55,10,59,269,30,69,1847,6,52,67,1,38,
2010-04-07,MAINLAND ST AND NELSON ST,-123.118972213365,49.276641577268,rain,Signalized,True,True,False,True,True,True,07:45 - 08:45,2,93,183,0,92,0,0,83,0,14,55,1375,16:15 - 17:15,5,59,156,0,134,0,0,167,0,16,90,1541,,,,,,,,,,,,,
2002-11-26,MAINLAND ST AND NELSON ST,-123.118972213365,49.276641577268,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,71,167,2,92,0,3,119,0,13,47,1534,16:25 - 17:25,6,101,259,2,111,3,2,192,0,29,86,2101,,,,,,,,,,,,,
1996-08-09,MAINLAND ST AND NELSON ST,-123.118972213365,49.276641577268,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,8,45,143,4,67,0,4,70,0,37,40,1369,16:20 - 17:20,14,43,298,3,140,0,6,160,0,51,87,2145,,,,,,,,,,,,,
2011-03-29,MAINLAND ST AND DAVIE ST,-123.122160214487,49.2745351188471,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,661,45,14,228,228,,133,,7,19,183,16:55 - 17:55,4,834,101,10,368,351,,,,4,20,258,,,,,,,,,,,,,
2011-11-03,CAMBIE ST AND DUNSMUIR ST,-123.111536275466,49.2804691698229,cloudy,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,2,632,382,209,162,1489,6,143,213,11,62,,16:50 - 17:50,25,530,402,53,161,1096,3,178,176,183,90,,,,,,,,,,,,,,
2005-07-20,CAMBIE ST AND DUNSMUIR ST,-123.111536275466,49.2804691698229,clear,Signalized,True,True,False,True,True,True,07:25 - 08:25,8,407,315,58,74,1615,6,73,96,1,50,0,16:25 - 17:25,12,333,373,20,131,1469,7,115,113,10,101,0,,,,,,,,,,,,,
2003-07-30,CAMBIE ST AND DUNSMUIR ST,-123.111536275466,49.2804691698229,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,8,485,489,68,95,2229,0,55,0,3,152,0,16:25 - 17:25,24,355,886,9,138,1578,1,117,0,17,114,0,,,,,,,,,,,,,
2001-08-20,CAMBIE ST AND DUNSMUIR ST,-123.111536275466,49.2804691698229,cloudy,Signalized,True,True,False,True,True,True,07:45 - 08:45,3,487,560,52,116,2307,0,59,0,0,77,0,16:20 - 17:20,12,418,888,10,97,1478,1,120,0,10,56,0,,,,,,,,,,,,,
1998-05-25,CAMBIE ST AND DUNSMUIR ST,-123.111536275466,49.2804691698229,rain,Signalized,True,True,True,True,False,True,07:40 - 08:40,6,558,453,58,70,2612,0,61,0,1,39,0,,,,,,,,,,,,,,15:50 - 16:50,12,463,770,9,114,1731,0,91,0,0,70,0
1996-05-22,CAMBIE ST AND DUNSMUIR ST,-123.111536275466,49.2804691698229,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,2,498,473,44,0,2572,1,0,0,0,51,0,16:00 - 17:00,10,459,831,11,0,1661,1,0,0,3,73,0,,,,,,,,,,,,,
2011-09-28,BEATTY ST AND DUNSMUIR VIADUCT,-123.110550859626,49.2798505836558,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,10,1236,56,275,614,1626,41,311,168,28,480,,16:55 - 17:55,15,1069,181,76,972,1205,42,444,277,228,419,,,,,,,,,,,,,,
2010-09-23,BEATTY ST AND DUNSMUIR VIADUCT,-123.110550859626,49.2798505836558,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,4,874,80,117,510,1515,35,312,164,9,620,0,16:10 - 17:10,4,797,146,25,569,1163,18,361,218,93,407,0,,,,,,,,,,,,,
2005-07-08,BEATTY ST AND DUNSMUIR VIADUCT,-123.110550859626,49.2798505836558,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,8,517,45,41,396,2195,8,118,335,0,298,0,16:15 - 17:15,5,685,150,6,650,1464,5,141,163,1,284,0,,,,,,,,,,,,,
2004-07-29,BEATTY ST AND DUNSMUIR VIADUCT,-123.110550859626,49.2798505836558,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,6,681,0,65,357,2173,14,105,526,2,277,0,16:25 - 17:25,7,632,0,12,623,1747,14,135,170,5,288,0,,,,,,,,,,,,,
2000-08-18,BEATTY ST AND DUNSMUIR VIADUCT,-123.110550859626,49.2798505836558,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,560,0,25,248,2482,7,109,595,0,270,0,16:20 - 17:20,8,374,0,7,372,1609,13,102,596,6,143,0,,,,,,,,,,,,,
1997-06-26,BEATTY ST AND DUNSMUIR VIADUCT,-123.110550859626,49.2798505836558,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,0,622,0,56,216,2689,17,88,488,0,219,0,16:00 - 17:00,3,532,0,4,425,1569,6,151,486,1,137,0,,,,,,,,,,,,,
1995-06-26,BEATTY ST AND DUNSMUIR VIADUCT,-123.110550859626,49.2798505836558,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,0,466,0,43,156,2473,30,26,593,0,127,0,16:10 - 17:10,6,399,0,9,299,1502,13,60,507,6,86,0,,,,,,,,,,,,,
2005-06-07,W 70TH AV AND SW MARINE DRIVE,-123.121422687248,49.2083360015602,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,32,209,5,0,2093,1,6,3,2,22,2105,16:25 - 17:25,3,13,203,6,0,2219,2,5,4,1,19,2577,,,,,,,,,,,,,
2002-11-15,MOBERLY ROAD AND W 6TH AV,-123.1205999495,49.2658997334589,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,5,261,7,44,1304,,0,,2,19,1908,16:25 - 17:25,6,18,256,1,28,2036,,,,0,14,2025,,,,,,,,,,,,,
1999-07-28,MOBERLY ROAD AND W 6TH AV,-123.1205999495,49.2658997334589,sunny,Signalized,True,True,False,True,True,True,07:50 - 08:50,3,11,176,13,71,1059,,0,,5,16,1017,16:25 - 17:25,21,13,198,21,60,1838,,,,2,64,2152,,,,,,,,,,,,,
1997-07-24,MOBERLY ROAD AND W 6TH AV,-123.1205999495,49.2658997334589,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,11,8,267,11,41,1477,,15,,3,12,1811,16:25 - 17:25,10,23,251,19,81,1890,,,,4,62,2209,,,,,,,,,,,,,
1995-07-19,MOBERLY ROAD AND W 6TH AV,-123.1205999495,49.2658997334589,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,11,251,15,35,1175,,19,,10,18,1663,16:25 - 17:25,15,14,254,15,56,1708,,,,18,63,2099,,,,,,,,,,,,,
2005-05-19,HEATHER ST AND W BROADWAY,-123.119871884649,49.2632984996406,cloudy,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,11:05 - 12:05,0,0,,0,0,0,6,418,144,3,225,1039
2003-08-13,HEATHER ST AND W BROADWAY,-123.119871884649,49.2632984996406,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,10,190,116,15,137,954,20,166,163,8,105,775,16:25 - 17:25,24,357,299,31,340,1135,26,356,173,24,206,1225,,,,,,,,,,,,,
2001-06-20,HEATHER ST AND W BROADWAY,-123.119871884649,49.2632984996406,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,21,206,208,33,118,1258,40,83,212,25,76,934,16:25 - 17:25,34,560,333,46,249,1329,24,235,209,32,181,1498,,,,,,,,,,,,,
1999-07-20,HEATHER ST AND W BROADWAY,-123.119871884649,49.2632984996406,sunny,Signalized,True,True,False,True,False,True,07:55 - 08:55,1,194,265,7,114,918,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-11,HEATHER ST AND W BROADWAY,-123.119871884649,49.2632984996406,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,8,150,121,17,123,1107,8,114,193,13,141,857,16:25 - 17:25,22,392,287,38,320,1146,12,250,201,30,199,1388,,,,,,,,,,,,,
1999-06-07,HEATHER ST AND W 16TH AV,-123.120080661041,49.2570061766425,n/a,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,26,77,14,39,541,27,24,98,6,39,323,16:20 - 17:20,14,20,150,5,31,478,9,14,77,8,61,475,,,,,,,,,,,,,
1995-10-24,HEATHER ST AND W 16TH AV,-123.120080661041,49.2570061766425,cloudy,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,6,34,97,16,49,581,12,20,117,5,39,412,16:25 - 17:25,20,34,162,14,70,496,1,22,54,13,48,560,,,,,,,,,,,,,
2005-09-01,ASH ST AND W 6TH AV,-123.117405269715,49.2658460851031,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,12,20,17,8,63,1554,21,14,179,4,28,1776,16:25 - 17:25,3,32,30,20,60,1567,9,22,400,5,54,1827,,,,,,,,,,,,,
2002-07-17,ASH ST AND W 6TH AV,-123.117405269715,49.2658460851031,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,9,22,11,3,45,1519,10,10,114,6,34,1805,16:25 - 17:25,8,18,57,13,57,2039,8,18,337,1,57,2112,,,,,,,,,,,,,
1999-07-26,ASH ST AND W 6TH AV,-123.117405269715,49.2658460851031,sunny,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,6,7,5,10,43,1443,3,5,125,4,11,1762,16:25 - 17:25,4,12,22,27,28,1783,5,9,259,3,26,1620,,,,,,,,,,,,,
2004-06-28,ASH ST AND W BROADWAY,-123.117502956781,49.2632605261143,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:20 - 14:20,6,486,249,18,221,1210,5,290,226,10,313,1020
2002-07-18,ASH ST AND W BROADWAY,-123.117502956781,49.2632605261143,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,162,103,11,66,926,13,69,176,12,133,677,16:25 - 17:25,21,331,280,20,124,1046,10,210,257,28,207,1259,,,,,,,,,,,,,
2000-07-24,ASH ST AND W BROADWAY,-123.117502956781,49.2632605261143,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,12,48,182,9,51,1117,6,34,163,8,93,647,16:25 - 17:25,17,258,301,13,85,1005,6,27,248,7,85,1260,,,,,,,,,,,,,
1998-08-11,ASH ST AND W BROADWAY,-123.117502956781,49.2632605261143,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,141,111,9,62,1086,13,89,209,13,115,785,16:25 - 17:25,13,313,350,20,116,1111,9,258,239,29,156,1340,,,,,,,,,,,,,
1995-07-05,ASH ST AND W BROADWAY,-123.117502956781,49.2632605261143,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,76,110,16,28,1270,4,55,191,14,72,845,16:25 - 17:25,15,289,307,27,99,1139,11,195,279,33,162,1538,,,,,,,,,,,,,
2010-12-07,CAMBIE BRIDGE AND W 2ND AV,-123.116130416261,49.2660448449826,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,229,,6,1,1447,1,22,234,5,171,1563,16:55 - 17:55,0,287,,9,0,1663,2,39,440,2,288,2228,,,,,,,,,,,,,
2010-12-02,CAMBIE ST AND W 7TH AV,-123.1147566912,49.264965471754,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,5,48,1431,10,101,396,37,39,1415,8,29,136,16:55 - 17:55,8,110,1441,5,302,379,10,148,1694,15,86,302,,,,,,,,,,,,,
2005-08-31,CAMBIE ST AND W 7TH AV,-123.1147566912,49.264965471754,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,13,60,1506,18,94,387,23,88,2387,25,60,91,16:25 - 17:25,39,102,2093,28,267,466,18,112,1779,41,87,265,,,,,,,,,,,,,
2000-08-22,CAMBIE ST AND W 7TH AV,-123.1147566912,49.264965471754,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,18,46,1460,22,23,374,15,41,2302,50,89,11,16:10 - 17:10,44,36,2085,16,42,383,8,46,1461,26,106,137,,,,,,,,,,,,,
1998-08-19,CAMBIE ST AND W 7TH AV,-123.1147566912,49.264965471754,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,28,40,1494,17,31,353,41,58,2262,33,70,114,16:10 - 17:10,38,49,2098,21,85,423,26,77,1581,37,113,283,,,,,,,,,,,,,
1996-07-12,CAMBIE ST AND W 7TH AV,-123.1147566912,49.264965471754,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,15,30,1454,14,63,419,66,56,2371,22,50,114,16:05 - 17:05,30,42,2276,34,112,530,38,80,1675,27,46,264,,,,,,,,,,,,,
2011-01-18,CAMBIE ST AND W 12TH AV,-123.114967618878,49.2603920853582,rain,Signalized,True,True,False,True,True,True,07:45 - 08:45,3,175,1155,3,137,1381,22,103,1421,1,176,1031,16:35 - 17:35,2,152,1671,1,170,1365,5,127,1123,2,338,1278,,,,,,,,,,,,,
2010-06-30,CAMBIE ST AND W 12TH AV,-123.114967618878,49.2603920853582,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,0,45,996,5,80,1468,11,90,1319,0,181,942,16:10 - 17:10,3,216,1700,3,163,1310,8,89,1141,4,227,1239,,,,,,,,,,,,,
2006-04-27,CAMBIE ST AND W 12TH AV,-123.114967618878,49.2603920853582,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,201,1309,0,84,1376,8,110,1695,8,166,874,16:10 - 17:10,4,305,2508,3,94,1433,10,132,1114,3,298,1208,,,,,,,,,,,,,
2002-07-10,CAMBIE ST AND W 12TH AV,-123.114967618878,49.2603920853582,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,277,1403,12,85,1344,37,42,1917,13,151,946,16:15 - 17:15,19,201,2198,3,92,1217,14,97,1248,8,217,1280,,,,,,,,,,,,,
2010-11-23,CAMBIE ST AND W 33RD AV,-123.118436735022,49.2410839395772,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,0,12,1391,0,10,91,0,11,1475,0,2,513,16:10 - 17:10,1,9,1574,1,3,45,3,5,1298,1,0,614,,,,,,,,,,,,,
2005-05-19,CAMBIE ST AND W 33RD AV,-123.118436735022,49.2410839395772,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30 - 13:30,3,8,1049,0,3,27,1,3,1229,1,8,246
2011-10-18,CAMBIE ST AND W 33RD AV,-123.118436735022,49.2410839395772,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,5,22,1371,6,10,32,8,18,1512,3,4,430,16:50 - 17:50,5,26,1637,10,5,43,1,5,1276,1,18,483,,,,,,,,,,,,,
2003-09-12,CAMBIE ST AND W 33RD AV,-123.118436735022,49.2410839395772,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,13,1620,1,9,101,1,24,1783,0,9,490,16:25 - 17:25,1,17,2549,0,4,45,5,8,1330,2,2,517,,,,,,,,,,,,,
2001-07-10,CAMBIE ST AND W 33RD AV,-123.118436735022,49.2410839395772,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,9,21,1528,3,6,91,12,4,1946,1,21,336,16:25 - 17:25,10,7,2021,0,3,46,14,2,1418,3,13,433,,,,,,,,,,,,,
1999-07-19,CAMBIE ST AND W 33RD AV,-123.118436735022,49.2410839395772,sunny,Signalized,True,True,True,True,False,True,07:55 - 08:55,3,9,1285,0,3,52,4,17,1673,0,2,255,,,,,,,,,,,,,,15:45 - 16:45,4,17,1826,0,0,52,0,2,1269,1,6,342
1997-07-07,CAMBIE ST AND W 33RD AV,-123.118436735022,49.2410839395772,cloudy,Signalized,True,True,False,True,True,True,07:45 - 08:45,3,11,1152,1,8,55,5,14,1611,0,9,113,16:25 - 17:25,3,8,1923,0,4,44,8,6,1273,0,8,319,,,,,,,,,,,,,
1995-06-30,CAMBIE ST AND W 33RD AV,-123.118436735022,49.2410839395772,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,8,11,1138,4,10,122,3,15,1612,0,17,243,16:25 - 17:25,3,6,1979,2,6,75,12,6,1459,1,8,350,,,,,,,,,,,,,
